id,name,north,south,east,west,Location Lat,Location Long
24213,"Sharon Woods Metro Park, Westerville, Ohio, Usa",40.126,40.1078,-82.9484,-82.9759,40.1169,-82.96215
24215,"Marion Twp., Pennsylvania, Usa",40.8192,40.7764,-80.1544,-80.2318,40.7978,-80.1931
24217,"Kinzua Bridge State Park, Mckean Co., Pennsylvania, Usa",41.7625,41.7452,-78.5673,-78.5904,41.75385,-78.57885
24219,"Sturgeon Lake, Minnesota, Usa",46.4081,46.3647,-92.7904,-92.8456,46.3864,-92.818
24220,"Ringwood State Park, New Jersey, Usa",41.152,41.1024,-74.2187,-74.2701,41.1272,-74.2444
24221,"Casmalia, Santa Barbara Co., California, Usa",34.8419,34.8332,-120.522,-120.538,34.83755,-120.53
24222,"Greenwell State Park, Hollywood, Maryland, Usa",38.3758,38.3559,-76.5166,-76.5449,38.36585,-76.53075
24223,"Big Bear Staging Area, Anthony Chabot Regional Park, Oakland, Alameda Co., California, Usa",37.8001,37.7974,-122.153,-122.155,37.79875,-122.154
24226,"Sunderland, Vermont, Usa",43.1205,43.0225,-72.9971,-73.1405,43.0715,-73.0688
24227,"Kirby Nature Trail, Big Thicket National Preserve -- Turkey Creek Unit, Texas, Usa",30.4719,30.4616,-94.3459,-94.3513,30.46675,-94.3486
24229,"Eagle Heights Woods, Madison, Wisconsin, Usa",43.0874,43.0829,-89.4418,-89.447,43.08515,-89.4444
24231,"Berlin, Maryland, Usa",38.3338,38.3161,-75.2024,-75.2295,38.32495,-75.21595
24232,"Jackson, Maryland, Usa",39.5912,39.574,-76.0259,-76.0579,39.5826,-76.0419
24233,"Jacksonville, Maryland, Usa",39.5259,39.5096,-76.5434,-76.5785,39.51775,-76.56095
24234,"Assateague Island, Maryland, Usa",38.272,37.8595,-75.1176,-75.4077,38.06575,-75.26265
24235,"Stevensville, Maryland, Usa",39.0059,38.9424,-76.2929,-76.3511,38.97415,-76.322
24236,"Queen Anne's Co., Maryland, Usa",39.262,38.8074,-75.7477,-76.4366,39.0347,-76.09215
24237,"4.15 Miles N Of Abbeville, Old Oxford Rd., Marshall Co., Mississippi, Usa",34.5593,34.5554,-89.4841,-89.4904,34.55735,-89.48725
24238,"Ocean Pines, Maryland, Usa",38.4095,38.354,-75.1066,-75.186,38.38175,-75.1463
24239,"Vega Alta, Puerto Rico, Usa",18.4867,18.3306,-66.2996,-66.3777,18.40865,-66.33865
24240,"North Cypress Non-motorized Trail, Lafayette Springs, Mississippi, Usa",34.4125,34.4062,-89.3274,-89.3334,34.40935,-89.3304
24242,"Mission Bay, San Francisco, San Francisco Co., California, Usa",37.7788,37.7641,-122.381,-122.4,37.77145,-122.3905
24243,"Springvale County Park, Isanti Co., Minnesota, Usa",45.6018,45.5873,-93.3481,-93.3611,45.59455,-93.3546
24246,"Bonsall, San Diego Co., California, Usa",33.3013,33.2514,-117.15,-117.248,33.27635,-117.199
24247,"San Antonio Ave., Kensington, California, Usa",37.9002,37.8978,-122.274,-122.28,37.899,-122.277
24248,"Delmont, Pennsylvania, Usa",40.4217,40.4076,-79.5654,-79.5848,40.41465,-79.5751
24249,"6026 Melvin Ave., Tarzana, Los Angeles Co., California, Usa",34.1815,34.1788,-118.558,-118.561,34.18015,-118.5595
24250,"Tarzana, Los Angeles, Los Angeles Co., Usa",34.1866,34.1264,-118.527,-118.582,34.1565,-118.5545
24253,"Near Alsea Summit, Benton Co., Oregon, Usa",44.4748,44.4588,-123.488,-123.52,44.4668,-123.504
24256,"Prince William Co., Virginia, Usa",38.9428,38.5009,-77.219,-77.7156,38.72185,-77.4673
24257,"8 Miles Se Of Oxford, Mississippi, Usa",34.2297,34.2186,-89.4736,-89.4855,34.22415,-89.47955
24259,"Rancho Bernardo, San Diego, San Diego Co., California, Usa",33.0804,32.9873,-117.023,-117.134,33.03385,-117.0785
24268,"Black Hawk, Wisconsin, Usa",43.2809,43.2593,-89.9129,-89.9419,43.2701,-89.9274
24269,"Oxford, Mississippi, Usa",34.4087,34.2925,-89.4738,-89.5978,34.3506,-89.5358
24270,"World Botanical Gardens, Hakalau, Hawaii, Usa",19.9051,19.9027,-155.135,-155.138,19.9039,-155.1365
24271,"White Rd., Kamuela, Hawaii, Usa",20.0463,20.03,-155.619,-155.628,20.03815,-155.6235
24272,"Black Swan Trail - Bear Yuba Land Trust, Nevada Co., California, Usa",39.2192,39.2088,-121.275,-121.281,39.214,-121.278
24273,"Koholae Beach Park, Hilo, Hawaii, Usa",19.8047,19.6797,-155.016,-155.211,19.7422,-155.1135
24274,"Wiamea, Hawaii, Usa",20.0798,19.9596,-155.588,-155.731,20.0197,-155.6595
24275,"Aptos Creek Rd., Aptos, Santa Cruz Co., California, Usa",37.0736,37.0677,-121.85,-121.857,37.07065,-121.8535
24276,"West San Jose, Santa Clara Co., California, Usa",37.3231,37.2665,-121.939,-122.035,37.2948,-121.987
24277,"Clearlake, Lake Co., California, Usa",38.995,38.9198,-122.576,-122.7,38.9574,-122.638
24280,"Wall Doxey State Park, Marshall Co., Mississippi, Usa",34.6705,34.6561,-89.4584,-89.484,34.6633,-89.4712
24281,"Graham Lake Wildlife Management Area, Mississippi, Usa",34.5443,34.5188,-89.4603,-89.5014,34.53155,-89.48085
24282,"Lost Bluff Hiking Trail, Grenada, Mississippi, Usa",33.8024,33.797,-89.768,-89.7799,33.7997,-89.77395
24283,"Great Camp Santanoni, Newcomb Lake, Newcomb, New York, Usa",44.0139,44.0116,-74.1293,-74.1316,44.01275,-74.13045
24287,"Keaau, Hawaii Island, Hawaii, Usa",19.6388,19.6035,-155.024,-155.056,19.62115,-155.04
24290,"Alto Bowl Open Space Preserve, Corte Madera, Marin Co., California, Usa",37.9181,37.9139,-122.516,-122.526,37.916,-122.521
24293,"Mount Jerusalem National Park, New South Wales, Australia",-28.4247,-28.5475,153.42,153.304,-28.4861,153.362
24296,"Lone Star Hiking Trail Near Pole Creek, Sam Houston National Forest, Montgomery Co., Texas, Usa",30.4908,30.4805,-95.7096,-95.7165,30.48565,-95.71305
24300,"Halethorpe, Maryland, Usa",39.2592,39.2276,-76.6635,-76.6926,39.2434,-76.67805
24301,"Apopka, Florida, Usa",28.7861,28.6216,-81.4595,-81.5884,28.70385,-81.52395
24302,"Rochester, Massachusetts, Usa",41.809,41.701,-70.7717,-70.9217,41.755,-70.8467
24305,"Inverness, Florida, Usa",28.8706,28.8188,-82.3109,-82.3742,28.8447,-82.34255
24306,"South Bend, Pacific Co., Washington, Usa",46.6936,46.6592,-123.768,-123.829,46.6764,-123.7985
24312,"Burr Ridge, Illinois, Usa",41.7894,41.7123,-87.8929,-87.9452,41.75085,-87.91905
24313,"Forest Hills, Michigan, Usa",43.0285,42.8783,-85.4297,-85.5516,42.9534,-85.49065
24314,"Lowell, Michigan, Usa",42.9523,42.9235,-85.3215,-85.3714,42.9379,-85.34645
24316,"Guadalupe Co., Texas, Usa",29.8582,29.3653,-97.631,-98.3121,29.61175,-97.97155
24317,"James Madison Park, Madison, Wisconsin, Usa",43.0828,43.0797,-89.3812,-89.386,43.08125,-89.3836
24318,"Vilas (Henry) Park, Madison, Dane Co., Wisconsin, Usa",43.0625,43.0576,-89.4069,-89.4181,43.06005,-89.4125
24319,"Denton Co., Texas, Usa",33.4305,32.9844,-96.834,-97.3985,33.20745,-97.11625
24320,"Oxford Tract, Uc Berkeley, Berkeley, Alameda Co., California, Usa",37.877,37.8738,-122.266,-122.268,37.8754,-122.267
24321,"Kettle River Scientific And Natural Area, Pine Co., Minnesota, Usa",46.0441,46.0113,-92.8359,-92.8671,46.0277,-92.8515
24322,"Limpy Botanical Interpretive Loop Trail #1133, Josephine Co., Oregon, Usa",42.4286,42.4254,-123.544,-123.549,42.427,-123.5465
24324,"Peru Creek, Colorado, Usa",39.6362,39.5923,-105.788,-105.876,39.61425,-105.832
24327,"Babcock Dr., Lake Mendota, Madison, Wisconsin, Usa",43.0781,43.0732,-89.4108,-89.4135,43.07565,-89.41215
24328,"Chesterton, Indiana, Usa",41.6449,41.5505,-87.0188,-87.1246,41.5977,-87.0717
24332,"Schumacher Creek Natural Area Preserve, Mason Co., Washington, Usa",47.3185,47.3112,-123.009,-123.064,47.31485,-123.0365
24333,"Palm Coast, Florida, Usa",29.6524,29.4138,-81.1524,-81.3014,29.5331,-81.2269
24334,"Carrolton, Georgia, Usa",33.6334,33.5398,-85.0144,-85.1862,33.5866,-85.1003
24337,"Granada Hills, Los Angeles, Los Angeles Co., Usa",34.3249,34.2572,-118.468,-118.541,34.29105,-118.5045
24338,"Laguna Trail, Point Reyes National Seashore, Marin Co., California, Usa",38.0582,38.0318,-122.844,-122.859,38.045,-122.8515
24339,"Marine Creek Lake Park, Fort Worth, Tarrant Co., Texas, Usa",32.8292,32.8247,-97.3996,-97.4091,32.82695,-97.40435
24340,"Botanical Research Institute Of Texas, Fort Worth, Tarrant Co., Texas, Usa",32.7429,32.7405,-97.3616,-97.3645,32.7417,-97.36305
24341,"Ware, Massachusetts, Usa",42.3521,42.2202,-72.2034,-72.3559,42.28615,-72.27965
24344,"Newberry, South Carolina, Usa",34.3139,34.2494,-81.5432,-81.6381,34.28165,-81.59065
24346,"Property At 182 Goss Rd., Fairmont Twp., Pennsylvania, Usa",41.2927,41.291,-76.2354,-76.2403,41.29185,-76.23785
24348,"Tenney Park, Madison, Wisconsin, Usa",43.0951,43.0901,-89.3656,-89.3732,43.0926,-89.3694
24349,"Camp Hemlocks, Hebron, Connecticut, Usa",41.6222,41.6173,-72.3876,-72.3934,41.61975,-72.3905
24350,"Cave Hill Resort, 138 Leesville Rd., Moodus, Connecticut, Usa",41.5092,41.5048,-72.4743,-72.4792,41.507,-72.47675
24352,"China Spring, Texas, Usa",31.6679,31.6264,-97.2781,-97.3327,31.64715,-97.3054
24353,"Union Cemetery, Greensburg, Pennsylvania, Usa",40.3217,40.3192,-79.526,-79.5307,40.32045,-79.52835
24357,"Creston, San Luis Obispo Co., California, Usa",35.5269,35.5062,-120.512,-120.529,35.51655,-120.5205
24358,"Mana Rd., Island Of Hawaii, Hawaii, Usa",20.0274,19.7097,-155.333,-155.633,19.86855,-155.483
24361,"Fire Ln. Trail, Point Reyes National Seashore, Marin Co., California, Usa",38.0481,38.0195,-122.83,-122.857,38.0338,-122.8435
24363,"Little Bluff Trail, Trempealeau, Wisconsin, Usa",44.0087,44.0067,-91.4413,-91.4431,44.0077,-91.4422
24366,"Louisa Co., Virginia, Usa",38.1525,37.7297,-77.6874,-78.3066,37.9411,-77.997
24367,"Butte Creek Canyon, Butte Co., California, Usa",39.7425,39.7254,-121.684,-121.716,39.73395,-121.7
24372,"Owings Mills, Maryland, Usa",39.4472,39.3825,-76.7613,-76.8314,39.41485,-76.79635
24373,"Canemah Bluff, Clackamas Co., Oregon, Usa",45.346,45.3306,-122.625,-122.652,45.3383,-122.6385
24374,"Greens Coulee Savannah Oaks Tract, Wisconsin, Usa",43.9,43.8964,-91.1892,-91.1954,43.8982,-91.1923
24375,"Cromwell Valley Park, Towson, Maryland, Usa",39.4383,39.4081,-76.5393,-76.57,39.4232,-76.55465
24377,"Eldridge, Scott Co., Iowa, Usa",41.6657,41.6177,-90.5493,-90.6272,41.6417,-90.58825
24379,"Wahlfield Park, Kent Co., Michigan, Usa",43.0981,43.0872,-85.6903,-85.7072,43.09265,-85.69875
24383,"Wrangle Gap, Siskiyou Crest, Jackson Co., Oregon, Usa",42.0672,42.0416,-122.802,-122.868,42.0544,-122.835
24387,"Near Crescent Lake, Deschutes National Forest, Klamath Co., Oregon, Usa",43.5536,43.4014,-121.758,-122.122,43.4775,-121.94
24388,"Harry Gardner Park, Cowlitz Co., Washington, Usa",46.3327,46.3239,-122.701,-122.711,46.3283,-122.706
24392,"Ceiba, Puerto Rico, Usa",18.2968,18.1951,-65.5729,-65.7661,18.24595,-65.6695
24393,"Humbug Mountain State Park, Port Orford, Curry Co., Oregon, Usa",42.7139,42.6701,-124.414,-124.462,42.692,-124.438
24394,"Six Rivers National Forest, Humboldt Co., California, Usa",41.382,40.238,-123.408,-123.816,40.81,-123.612
24395,"Egan's Creek Greenway Trail, Nassau Co., Florida, Usa",30.6669,30.6419,-81.4367,-81.4437,30.6544,-81.4402
24396,"Basket Slough National Wildlife Refuge, Polk Co., Oregon, Usa",44.991,44.9413,-123.235,-123.282,44.96615,-123.2585
24397,"Prairie Moraine County Park, Dane Co., Wisconsin, Usa",42.9651,42.9579,-89.4998,-89.5141,42.9615,-89.50695
24400,"Ice Age National Scenic Trail, Verona Segment, Wisconsin, Usa",43.0158,42.9616,-89.5093,-89.5298,42.9887,-89.51955
24402,"Frenchtown Road Conservation Area, Central, Louisiana, Usa",30.4817,30.4652,-90.9744,-90.997,30.47345,-90.9857
24404,"Viento Caliente, Comerã­O, Puerto Rico, Usa",18.1765,18.1738,-66.2101,-66.2128,18.17515,-66.21145
24406,"Jericho, Vermont, Usa",44.5146,44.4957,-72.9697,-73.0097,44.50515,-72.9897
24407,"Gambrill State Park, Maryland, Usa",39.4753,39.4538,-77.4854,-77.5093,39.46455,-77.49735
24408,"Pickerel Lake Park - Fred Meijer Nature Preserve, Kent Co., Michigan, Usa",43.0793,43.0678,-85.4603,-85.4801,43.07355,-85.4702
24411,"Johnson St., Madison, Wisconsin, Usa",43.1051,43.0761,-89.344,-89.3891,43.0906,-89.36655
24413,"Caretaker's Woods, Uw-madison Lakeshore Nature Preserve, Madison, Wisconsin, Usa",43.0899,43.0873,-89.4246,-89.4283,43.0886,-89.42645
24415,"Our Lady Of Guadalupe Trappist Abbey, Yamhill Co., Oregon, Usa",45.2919,45.2766,-123.07,-123.098,45.28425,-123.084
24417,"Iron Springs Bog Scientific And Natural Area, Clearwater Co., Minnesota, Usa",47.2606,47.2535,-95.2338,-95.251,47.25705,-95.2424
24420,"Mukwonago Park, Waukesha Co., Wisconsin, Usa",42.8681,42.859,-88.3804,-88.4,42.86355,-88.3902
24422,"Elza Gate Park, Oak Ridge, Tennessee, Usa",36.0534,36.0461,-84.1996,-84.2081,36.04975,-84.20385
24425,"Boca Raton, Florida, Usa",26.4249,26.3208,-80.0637,-80.1711,26.37285,-80.1174
24426,"Pompano Beach, Florida, Usa",26.2976,26.2059,-80.0787,-80.1956,26.25175,-80.13715
24427,"Westport, Massachusetts, Usa",41.6933,41.4803,-71.0041,-71.1385,41.5868,-71.0713
24428,"Ice Age National Scenic Trail, Indian Lake Segment, Wisconsin, Usa",43.1899,43.184,-89.6173,-89.6377,43.18695,-89.6275
24430,"Edwardsville, Illinois, Usa",38.8262,38.7602,-89.8836,-90.0849,38.7932,-89.98425
24433,"Old Orchard Field, Uw-madison Lakeshore Nature Preserve, Madison, Wisconsin, Usa",43.0878,43.0867,-89.4257,-89.4286,43.08725,-89.42715
24434,"Jefferson, Maryland, Usa",39.3781,39.3567,-77.521,-77.5641,39.3674,-77.54255
24435,"Biocore Prairie, Uw-madison Lakeshore Nature Preserve, Madison, Wisconsin, Usa",43.0896,43.0879,-89.4283,-89.4322,43.08875,-89.43025
24442,"Frautschi Point, Uw-madison Lakeshore Nature Preserve, Madison, Wisconsin, Usa",43.0927,43.0897,-89.4279,-89.4351,43.0912,-89.4315
24449,"Green Valley, Maryland, Usa",39.3723,39.2864,-77.1671,-77.3139,39.32935,-77.2405
24450,"Orland, California, Usa",39.7632,39.7333,-122.159,-122.209,39.74825,-122.184
24452,"Riggins, Idaho, Usa",45.433,45.4071,-116.311,-116.331,45.42005,-116.321
24455,"Cedar Hill, Utah, Usa",40.4323,40.3923,-111.735,-111.773,40.4123,-111.754
24457,"Crystal Basin, Eldorado National Forest, California, Usa",39.135,38.7931,-120.215,-120.472,38.96405,-120.3435
24459,"Greens Coulee Park, Onalaska, Wisconsin, Usa",43.896,43.8936,-91.1956,-91.1993,43.8948,-91.19745
24460,"Echo Lake Sno-park, Echo Lake, California, Usa",38.8249,38.8222,-120.032,-120.035,38.82355,-120.0335
24463,"Kadunce River State Wayside, Cook Co., Minnesota, Usa",47.7951,47.7941,-90.155,-90.1559,47.7946,-90.15545
24465,"Lumber River State Park, Robeson Co., North Carolina, Usa",34.4231,34.3598,-78.9674,-79.0262,34.39145,-78.9968
24466,"River Bends Park, Shelby Charter Twp., Michigan, Usa",42.6564,42.63,-83.0407,-83.0731,42.6432,-83.0569
24469,"Spring Valley State Park, Polk Co., Oregon, Usa",45.0787,45.0603,-123.068,-123.077,45.0695,-123.0725
24472,"Middletown, Maryland, Usa",39.4516,39.425,-77.5138,-77.562,39.4383,-77.5379
24473,"Ijamsville, Maryland, Usa",39.3871,39.3475,-77.2926,-77.3456,39.3673,-77.3191
24474,"Mount Airy, Maryland, Usa",39.4026,39.359,-77.1188,-77.1802,39.3808,-77.1495
24475,"Walkersville, Maryland, Usa",39.5065,39.4601,-77.3269,-77.3739,39.4833,-77.3504
24478,"Woodfin, North Carolina, Usa",35.6747,35.6125,-82.5428,-82.6251,35.6436,-82.58395
24479,"Tijuana Slough National Wildlife Refuge, Imperial Beach, California, Usa",32.5757,32.5579,-117.125,-117.131,32.5668,-117.128
24484,"Lake Norman State Park, Iredell Co., North Carolina, Usa",35.6803,35.64,-80.916,-80.9576,35.66015,-80.9368
24485,"Fox River Park, Waukesha Co., Wisconsin, Usa",42.9677,42.9593,-88.267,-88.276,42.9635,-88.2715
24487,"Brewster Co., Texas, Usa",30.6659,28.9715,-102.321,-103.801,29.8187,-103.061
24488,"Monahans Sandhills State Park, Ward Co., Texas, Usa",31.6741,31.6132,-102.803,-102.857,31.64365,-102.83
24491,"Raymer's Cove, Uw-madison Lakeshore Nature Preserve, Madison, Wisconsin, Usa",43.0914,43.0874,-89.4351,-89.4439,43.0894,-89.4395
24495,"Marion, Illinois, Usa",37.768,37.5763,-88.8091,-89.0218,37.67215,-88.91545
24496,"2630 Neil Ave., Columbus, Ohio, Usa",40.0158,40.0155,-83.0134,-83.0138,40.01565,-83.0136
24499,"Great Falls, Virginia, Usa",39.057,38.966,-77.2349,-77.3414,39.0115,-77.28815
24501,"Fayetteville, West Virginia, Usa",38.1087,38.0161,-81.0851,-81.1278,38.0624,-81.10645
24503,"Mckees Rocks, Pennsylvania, Usa",40.4759,40.461,-80.0471,-80.0835,40.46845,-80.0653
24507,"Magna, Utah, Usa",40.7262,40.6798,-112.061,-112.129,40.703,-112.095
24508,"5832 Circle Dr., Mayfield Heights, Ohio, Usa",41.5117,41.5112,-81.4675,-81.4678,41.51145,-81.46765
24509,"Traverse City, Michigan, Usa",44.7826,44.7151,-85.5508,-85.6592,44.74885,-85.605
24510,"Cat Creek Rd., Eldorado National Forest, Eldorado Co., California, Usa",38.5843,38.5438,-120.3,-120.367,38.56405,-120.3335
24511,"Foster Meadows Rd., Eldorado National Forest, El Dorado Co., California, Usa",38.599,38.5849,-120.239,-120.249,38.59195,-120.244
24512,"Little Bear No. 1 Rd., Eldorado National Forest, Eldorado Co., California, Usa",38.5618,38.5448,-120.237,-120.252,38.5533,-120.2445
24514,"Shadyside, Pittsburgh, Pennsylvania, Usa",40.4607,40.4471,-79.9124,-79.9497,40.4539,-79.93105
24515,"Neusiok Trail, Pine Cliff Recreation Area, North Carolina, Usa",34.9407,34.8475,-76.7808,-76.8502,34.8941,-76.8155
24516,"Cahooque Creek, Havelock, North Carolina, Usa",34.9187,34.916,-76.8518,-76.8545,34.91735,-76.85315
24517,"Havelock, North Carolina, Usa",34.9529,34.8548,-76.8532,-76.9485,34.90385,-76.90085
24523,"Russ Pitman Park, Bellaire, Texas, Usa",29.7005,29.6986,-95.4513,-95.4521,29.69955,-95.4517
24524,"Pontiac Lake Recreation Area, White Lake Twp., Michigan, Usa",42.6865,42.6792,-83.4631,-83.4774,42.68285,-83.47025
24525,"179 Olentangy St., Columbus, Ohio, Usa",40.0202,40.0198,-83.0076,-83.0078,40.02,-83.0077
24530,"Northfield Rd., Charlottesville, Virginia, Usa",38.0877,38.0736,-78.4468,-78.4681,38.08065,-78.45745
24531,"La Puente, Los Angeles Co., California, Usa",34.0572,34.009,-117.921,-117.986,34.0331,-117.9535
24532,"Prospect Park, Livingston, New Jersey, Usa",40.8037,40.7997,-74.2892,-74.2952,40.8017,-74.2922
24533,"Lake Katharine State Nature Preserve, Jackson Co., Ohio, Usa",39.1017,39.0659,-82.6589,-82.7131,39.0838,-82.686
24534,"Nw Corner Of Burleson Rd. And Mckinney Falls Pkwy., Austin, Texas, Usa",30.1934,30.1907,-97.6971,-97.6998,30.19205,-97.69845
24535,"Canoe Brook, Short Hills, New Jersey, Usa",40.7524,40.7442,-74.3344,-74.3592,40.7483,-74.3468
24536,"Christiana, Tennessee, Usa",35.7191,35.701,-86.3834,-86.4154,35.71005,-86.3994
24537,"Ice Age National Scenic Trail, Lodi Marsh Segment, Wisconsin, Usa",43.2843,43.2784,-89.5458,-89.5541,43.28135,-89.54995
24538,"Opus 10, Saugerties, Ulster Co., New York, Usa",42.0527,42.05,-74.0306,-74.0333,42.05135,-74.03195
24539,"Ice Age National Scenic Trail, Springfield Hill Segment, Wisconsin, Usa",43.2272,43.2182,-89.6107,-89.6203,43.2227,-89.6155
24540,"Gladwyne, Montgomery Co., Pennsylvania, Usa",40.0725,40.0215,-75.254,-75.3066,40.047,-75.2803
24541,"Donner Summit's Royal Gorge Property, Soda Springs, California, Usa",39.3185,39.2722,-120.363,-120.448,39.29535,-120.4055
24542,"Troy Rd., Troy, Placer Co., California, Usa",39.316,39.3015,-120.453,-120.46,39.30875,-120.4565
24543,"Indian Springs Campground, Eagle Lakes Rd., Tahoe National Forest, California, Usa",39.3312,39.3283,-120.569,-120.575,39.32975,-120.572
24544,"Economy, Pennsylvania, Usa",40.6748,40.5883,-80.1449,-80.2429,40.63155,-80.1939
24545,"Bell Acres Nature Trail, Allegheny Co., Pennsylvania, Usa",40.5956,40.5913,-80.1765,-80.1836,40.59345,-80.18005
24546,"Schuylkill Center For Environmental Education, Philadelphia, Pennsylvania, Usa",40.057,40.0543,-75.251,-75.2537,40.05565,-75.25235
24547,"Kintzley Ave., Springfield, Lane Co., Oregon, Usa",44.0364,44.0313,-122.977,-122.98,44.03385,-122.9785
24550,"Beaver Lake Nature Center, Baldwinsville, New York, Usa",43.1821,43.1794,-76.4011,-76.4038,43.18075,-76.40245
24553,"Lippold Park, Crystal Lake, Illinois, Usa",42.2479,42.2408,-88.3536,-88.3696,42.24435,-88.3616
24554,"West Covina, Los Angeles Co., California, Usa",34.0925,34.0019,-117.858,-117.967,34.0472,-117.9125
24555,"Blue River, Lane Co., Oregon, Usa",44.1796,44.1689,-122.182,-122.214,44.17425,-122.198
24559,"Danvers, Massachusetts, Usa",42.6131,42.5403,-70.9079,-71.0027,42.5767,-70.9553
24560,"Fairfield Park, Round Lake, Illinois, Usa",42.3563,42.3524,-88.1115,-88.1222,42.35435,-88.11685
24564,"Barrio Caonillas Arriba, Utuado, Puerto Rico, Usa",18.2641,18.2316,-66.623,-66.6544,18.24785,-66.6387
24565,"Massapequa Preserve, Nassau Co., New York, Usa",40.7174,40.6666,-73.449,-73.4707,40.692,-73.45985
24566,"Stenner Creek Rd., San Luis Obispo, San Luis Obispo Co., California, Usa",35.334,35.3079,-120.66,-120.682,35.32095,-120.671
24569,"State Game Lands No. 333, Centre Co., Pennsylvania, Usa",40.8775,40.849,-77.7852,-77.8307,40.86325,-77.80795
24571,"Katemcy, Mason Co., Texas, Usa",30.9221,30.9029,-99.2376,-99.2696,30.9125,-99.2536
24572,"Payson Canyon, Utah Co., Utah, Usa",40.0308,40.0138,-111.706,-111.738,40.0223,-111.722
24573,"Homochitto National Forest, Crosby, Mississippi, Usa",31.2904,31.2673,-91.0505,-91.0752,31.27885,-91.06285
24575,"Chittenden Co., Vermont, Usa",44.7229,44.1613,-72.8036,-73.3615,44.4421,-73.08255
